"unitid","institution name","year","C2012_A.First or Second Major","C2012_A.CIP Code -  2010 Classification","CipTitle","C2012_A.Award Level code","C2012_A_RV.Program offered as a distance education program","C2012_A_RV.Grand total","C2012_A_RV.Grand total men","C2012_A_RV.Grand total women","C2012_A_RV.American Indian or Alaska Native total","C2012_A_RV.American Indian or Alaska Native men","C2012_A_RV.American Indian or Alaska Native women","C2012_A_RV.Asian total","C2012_A_RV.Asian men","C2012_A_RV.Asian women","C2012_A_RV.Black or African American total","C2012_A_RV.Black or African American men","C2012_A_RV.Black or African American women","C2012_A_RV.Hispanic or Latino total","C2012_A_RV.Hispanic or Latino men","C2012_A_RV.Hispanic or Latino women","C2012_A_RV.Native Hawaiian or Other Pacific Islander total","C2012_A_RV.Native Hawaiian or Other Pacific Islander men","C2012_A_RV.Native Hawaiian or Other Pacific Islander women","C2012_A_RV.White total","C2012_A_RV.White men","C2012_A_RV.White women","C2012_A_RV.Two or more races total","C2012_A_RV.Two or more races men","C2012_A_RV.Two or more races women","C2012_A_RV.Race/ethnicity unknown total","C2012_A_RV.Race/ethnicity unknown men","C2012_A_RV.Race/ethnicity unknown women","C2012_A_RV.Nonresident alien total","C2012_A_RV.Nonresident alien men","C2012_A_RV.Nonresident alien women","IDX_C"
"217873","Claflin University","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","2","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"217873","Claflin University","2012","First major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","2","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"217873","Claflin University","2012","First major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","2","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"217873","Claflin University","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","3","2","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"217873","Claflin University","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","2","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"217873","Claflin University","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","2","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"217882","Clemson University","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","55","41","14","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","49","37","12","0","0","0","3","3","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40'","Physical Sciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","15","11","4","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","9","7","2","0","0","0","1","1","0","3","2","1","-2"
"217882","Clemson University","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","88","63","25","0","0","0","4","1","3","5","4","1","1","0","1","0","0","0","64","47","17","0","0","0","4","4","0","10","7","3","-2"
"217882","Clemson University","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","88","63","25","0","0","0","4","1","3","5","4","1","1","0","1","0","0","0","64","47","17","0","0","0","4","4","0","10","7","3","-2"
"217882","Clemson University","2012","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","18","11","7","0","0","0","3","1","2","2","2","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","7","5","2","-2"
"217882","Clemson University","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","33","21","12","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","30","19","11","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.05'","Chemistry","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","2","3","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","1","0","1","0","1","-2"
"217882","Clemson University","2012","First major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","52","31","21","0","0","0","4","1","3","4","4","0","1","0","1","0","0","0","35","20","15","0","0","0","2","2","0","6","4","2","-2"
"217882","Clemson University","2012","First major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","52","31","21","0","0","0","4","1","3","4","4","0","1","0","1","0","0","0","35","20","15","0","0","0","2","2","0","6","4","2","-2"
"217882","Clemson University","2012","First major","'40.05'","Chemistry","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","8","6","0","0","0","3","1","2","2","2","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","5","4","1","-2"
"217882","Clemson University","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","29","18","11","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","26","16","10","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0501'","Chemistry, General","Master's degree","No","4","2","2","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","46","27","19","0","0","0","4","1","3","3","3","0","1","0","1","0","0","0","31","17","14","0","0","0","2","2","0","5","4","1","-2"
"217882","Clemson University","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","46","27","19","0","0","0","4","1","3","3","3","0","1","0","1","0","0","0","31","17","14","0","0","0","2","2","0","5","4","1","-2"
"217882","Clemson University","2012","First major","'40.0501'","Chemistry, General","Doctor's degree - research/scholarship","No","13","7","6","0","0","0","3","1","2","1","1","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","5","4","1","-2"
"217882","Clemson University","2012","First major","'40.0599'","Chemistry, Other","Bachelor's degree","No","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0599'","Chemistry, Other","Master's degree","No","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"217882","Clemson University","2012","First major","'40.0599'","Chemistry, Other","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","1","0","1","-2"
"217882","Clemson University","2012","First major","'40.0599'","Chemistry, Other","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","1","0","1","-2"
"217882","Clemson University","2012","First major","'40.0599'","Chemistry, Other","Doctor's degree - research/scholarship","No","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","1","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","13","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","2","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","13","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","2","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","No","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","1","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","1","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","1","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Master's degree","No","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.08'","Physics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","13","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","12","12","0","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.08'","Physics","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"217882","Clemson University","2012","First major","'40.08'","Physics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","23","21","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","17","17","0","0","0","0","1","1","0","4","3","1","-2"
"217882","Clemson University","2012","First major","'40.08'","Physics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","23","21","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","17","17","0","0","0","0","1","1","0","4","3","1","-2"
"217882","Clemson University","2012","First major","'40.08'","Physics","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","2","1","1","-2"
"217882","Clemson University","2012","First major","'40.0801'","Physics, General","Bachelor's degree","No","14","13","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","12","12","0","0","0","0","1","1","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0801'","Physics, General","Master's degree","No","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"217882","Clemson University","2012","First major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","23","21","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","17","17","0","0","0","0","1","1","0","4","3","1","-2"
"217882","Clemson University","2012","First major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","23","21","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","17","17","0","0","0","0","1","1","0","4","3","1","-2"
"217882","Clemson University","2012","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship","No","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","2","1","1","-2"
"217882","Clemson University","2012","First major","'40.0807'","Optics/Optical Sciences","Master's degree","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0807'","Optics/Optical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0807'","Optics/Optical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"217882","Clemson University","2012","First major","'40.0807'","Optics/Optical Sciences","Doctor's degree - research/scholarship","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","9","5","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","9","5","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","9","5","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","2","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","2","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","2","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","6","2","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","2","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","2","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.08'","Physics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.08'","Physics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.08'","Physics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.0801'","Physics, General","Bachelor's degree","No","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"218724","Coastal Carolina University","2012","First major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40'","Physical Sciences","Bachelor's degree",,"20","12","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","18","10","8","1","1","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40'","Physical Sciences","Master's degree",,"9","4","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","8","4","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40'","Physical Sciences","Degrees total",,"29","16","13","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","26","14","12","1","1","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40'","Physical Sciences","Degrees/certificates total",,"29","16","13","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","26","14","12","1","1","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Master's degree",,"6","1","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees total",,"6","1","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees/certificates total",,"6","1","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Doctor's degree - research/scholarship",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Master's degree","No","6","1","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees total",,"6","1","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees/certificates total",,"6","1","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Doctor's degree - research/scholarship","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.05'","Chemistry","Bachelor's degree",,"7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.05'","Chemistry","Degrees total",,"7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.05'","Chemistry","Degrees/certificates total",,"7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0501'","Chemistry, General","Degrees total",,"7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total",,"7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree",,"9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","4","1","1","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree",,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total",,"10","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","1","1","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total",,"10","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","1","1","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","No","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","4","1","1","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees total",,"9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","4","1","1","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total",,"9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","4","1","1","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0604'","Paleontology","Master's degree","No","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0604'","Paleontology","Degrees total",,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0604'","Paleontology","Degrees/certificates total",,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.08'","Physics","Bachelor's degree",,"4","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.08'","Physics","Master's degree",,"2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.08'","Physics","Degrees total",,"6","6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.08'","Physics","Degrees/certificates total",,"6","6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0801'","Physics, General","Bachelor's degree","No","4","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0801'","Physics, General","Master's degree","No","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0801'","Physics, General","Degrees total",,"6","6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","-2"
"219347","South Dakota School of Mines and Technology","2012","First major","'40.0801'","Physics, General","Degrees/certificates total",,"6","6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","-2"
"221759","The University of Tennessee-Knoxville","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","61","45","16","0","0","0","2","2","0","3","1","2","4","3","1","0","0","0","49","36","13","0","0","0","3","3","0","0","0","0","-2"
"221759","The University of Tennessee-Knoxville","2012","First major","'40'","Physical Sciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","18","10","8","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","14","9","5","0","0","0","0","0","0","3","1","2","-2"
"221759","The University of Tennessee-Knoxville","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","123","87","36","1","0","1","3","3","0","5","1","4","5","4","1","0","0","0","91","65","26","0","0","0","4","3","1","14","11","3","-2"
"221759","The University of Tennessee-Knoxville","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","123","87","36","1","0","1","3","3","0","5","1","4","5","4","1","0","0","0","91","65","26","0","0","0","4","3","1","14","11","3","-2"
"221759","The University of Tennessee-Knoxville","2012","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","44","32","12","1","0","1","1","1","0","1","0","1","1","1","0","0","0","0","28","20","8","0","0","0","1","0","1","11","10","1","-2"
"221759","The University of Tennessee-Knoxville","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","31","21","10","0","0","0","2","2","0","3","1","2","1","1","0","0","0","0","24","16","8","0","0","0","1","1","0","0","0","0","-2"
