"unitid","institution name","year","C2012_A.First or Second Major","C2012_A.CIP Code -  2010 Classification","CipTitle","C2012_A.Award Level code","C2012_A_RV.Program offered as a distance education program","C2012_A_RV.Grand total","C2012_A_RV.Grand total men","C2012_A_RV.Grand total women","C2012_A_RV.American Indian or Alaska Native total","C2012_A_RV.American Indian or Alaska Native men","C2012_A_RV.American Indian or Alaska Native women","C2012_A_RV.Asian total","C2012_A_RV.Asian men","C2012_A_RV.Asian women","C2012_A_RV.Black or African American total","C2012_A_RV.Black or African American men","C2012_A_RV.Black or African American women","C2012_A_RV.Hispanic or Latino total","C2012_A_RV.Hispanic or Latino men","C2012_A_RV.Hispanic or Latino women","C2012_A_RV.Native Hawaiian or Other Pacific Islander total","C2012_A_RV.Native Hawaiian or Other Pacific Islander men","C2012_A_RV.Native Hawaiian or Other Pacific Islander women","C2012_A_RV.White total","C2012_A_RV.White men","C2012_A_RV.White women","C2012_A_RV.Two or more races total","C2012_A_RV.Two or more races men","C2012_A_RV.Two or more races women","C2012_A_RV.Race/ethnicity unknown total","C2012_A_RV.Race/ethnicity unknown men","C2012_A_RV.Race/ethnicity unknown women","C2012_A_RV.Nonresident alien total","C2012_A_RV.Nonresident alien men","C2012_A_RV.Nonresident alien women","IDX_C"
"228501","Sul Ross State University","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228501","Sul Ross State University","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228501","Sul Ross State University","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228501","Sul Ross State University","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"228501","Sul Ross State University","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228501","Sul Ross State University","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"228501","Sul Ross State University","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"228501","Sul Ross State University","2012","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","No","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"228501","Sul Ross State University","2012","First major","'40.0601'","Geology/Earth Science, General","Master's degree","No","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228501","Sul Ross State University","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"228501","Sul Ross State University","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40'","Physical Sciences","Bachelor's degree",,"11","6","5","0","0","0","1","1","0","0","0","0","8","4","4","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40'","Physical Sciences","Master's degree",,"7","4","3","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40'","Physical Sciences","Degrees total",,"18","10","8","0","0","0","3","2","1","0","0","0","9","4","5","0","0","0","2","1","1","0","0","0","0","0","0","4","3","1","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40'","Physical Sciences","Degrees/certificates total",,"18","10","8","0","0","0","3","2","1","0","0","0","9","4","5","0","0","0","2","1","1","0","0","0","0","0","0","4","3","1","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.05'","Chemistry","Bachelor's degree",,"4","2","2","0","0","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.05'","Chemistry","Master's degree",,"7","4","3","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.05'","Chemistry","Degrees total",,"11","6","5","0","0","0","3","2","1","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.05'","Chemistry","Degrees/certificates total",,"11","6","5","0","0","0","3","2","1","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","4","2","2","0","0","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.0501'","Chemistry, General","Master's degree","No","7","4","3","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.0501'","Chemistry, General","Degrees total",,"11","6","5","0","0","0","3","2","1","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total",,"11","6","5","0","0","0","3","2","1","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree",,"5","3","2","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total",,"5","3","2","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total",,"5","3","2","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","No","5","3","2","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees total",,"5","3","2","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total",,"5","3","2","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.08'","Physics","Bachelor's degree",,"2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.08'","Physics","Degrees total",,"2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.08'","Physics","Degrees/certificates total",,"2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.0801'","Physics, General","Bachelor's degree","No","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.0801'","Physics, General","Degrees total",,"2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"228705","Texas A & M University-Kingsville","2012","First major","'40.0801'","Physics, General","Degrees/certificates total",,"2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","5","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","7","4","3","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","5","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","7","4","3","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","5","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","7","4","3","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.08'","Physics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.08'","Physics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.08'","Physics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.0801'","Physics, General","Bachelor's degree","No","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","First major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.0501'","Chemistry, General","Bachelor's degree","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.08'","Physics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.08'","Physics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.08'","Physics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.0801'","Physics, General","Bachelor's degree","No","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228981","Texas Lutheran University","2012","Second major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","12","7","5","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","8","4","4","1","0","1","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40'","Physical Sciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","6","2","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","20","13","7","1","1","0","0","0","0","3","3","0","1","1","0","0","0","0","14","8","6","1","0","1","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","20","13","7","1","1","0","0","0","0","3","3","0","1","1","0","0","0","0","14","8","6","1","0","1","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","4","2","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","4","2","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","4","2","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","6","4","2","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","4","2","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","4","2","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","3","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","2","2","1","0","1","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","6","2","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","9","5","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","10","6","4","1","0","1","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","9","5","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","10","6","4","1","0","1","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","No","6","3","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","2","2","1","0","1","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.0601'","Geology/Earth Science, General","Master's degree","No","8","6","2","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","9","5","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","10","6","4","1","0","1","0","0","0","0","0","0","-2"
"229018","The University of Texas Permian Basin","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","14","9","5","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","10","6","4","1","0","1","0","0","0","0","0","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","37","22","15","0","0","0","1","1","0","1","0","1","13","8","5","0","0","0","18","11","7","1","0","1","1","0","1","2","2","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40'","Physical Sciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","7","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","4","1","0","0","0","0","0","0","2","2","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","48","32","16","0","0","0","1","1","0","1","0","1","14","9","5","0","0","0","26","18","8","1","0","1","1","0","1","4","4","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","48","32","16","0","0","0","1","1","0","1","0","1","14","9","5","0","0","0","26","18","8","1","0","1","1","0","1","4","4","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","15","7","8","0","0","0","0","0","0","1","0","1","7","3","4","0","0","0","5","3","2","0","0","0","1","0","1","1","1","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.05'","Chemistry","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","2","2","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","21","12","9","0","0","0","0","0","0","1","0","1","8","4","4","0","0","0","8","5","3","0","0","0","1","0","1","3","3","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","21","12","9","0","0","0","0","0","0","1","0","1","8","4","4","0","0","0","8","5","3","0","0","0","1","0","1","3","3","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.05'","Chemistry","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","15","7","8","0","0","0","0","0","0","1","0","1","7","3","4","0","0","0","5","3","2","0","0","0","1","0","1","1","1","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.0501'","Chemistry, General","Master's degree","No","5","4","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","2","2","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","21","12","9","0","0","0","0","0","0","1","0","1","8","4","4","0","0","0","8","5","3","0","0","0","1","0","1","3","3","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","21","12","9","0","0","0","0","0","0","1","0","1","8","4","4","0","0","0","8","5","3","0","0","0","1","0","1","3","3","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.0501'","Chemistry, General","Doctor's degree - research/scholarship","No","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","15","10","5","0","0","0","1","1","0","0","0","0","3","3","0","0","0","0","10","6","4","1","0","1","0","0","0","0","0","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","17","12","5","0","0","0","1","1","0","0","0","0","3","3","0","0","0","0","12","8","4","1","0","1","0","0","0","0","0","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","17","12","5","0","0","0","1","1","0","0","0","0","3","3","0","0","0","0","12","8","4","1","0","1","0","0","0","0","0","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","No","15","10","5","0","0","0","1","1","0","0","0","0","3","3","0","0","0","0","10","6","4","1","0","1","0","0","0","0","0","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.0601'","Geology/Earth Science, General","Master's degree","No","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"229027","The University of Texas at San Antonio","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","17","12","5","0","0","0","1","1","0","0","0","0","3","3","0","0","0","0","12","8","4","1","0","1","0","0","0","0","0","0","-2"
